OBJECTID;Ruee;RUEE_RAD;Rule;Departamento;Localidad;Paraje;Cod_Ecuela;Descripcion_Escuela;Cod_Radicacion;Descripcion_Radicacion;Cod_Nivel;Descripcion_Nivel;Cod_Tipo_Curso;Descripcion_Tipo_Curso;Plan_Orientac;Cod_Corientac;Descripcion_Orientac;Turno;TurnoDescripcion;Modalidad;Calle;NroPuerta;Telefono;Mail;DescTCurso;DescOrient;RULE_RAD;x;y;RUEE_RAD_TEXT
;1301211;;;MONTEVIDEO;MONTEVIDEO;PRADO NUEVA SAVONA;10211;ESCUELA TECNICA PASO MOLINO;;;0;EDUCACION MEDIA BASICA;101;EDUCACION BASICA INTEGRADA;2022;12C;EDUCACION BASICA INTEGRADA;1;MATUTINO;;PABLO ZUFRIATEGY Y AGRACIADA;S/N;2309 0041 - 2300 0034;;https://gestioneducativa.utu.edu.uy/plan-de-educacion-basica-integrada/;;;571940;6141825;
;1301211;;;MONTEVIDEO;MONTEVIDEO;PRADO NUEVA SAVONA;10211;ESCUELA TECNICA PASO MOLINO;;;0;EDUCACION MEDIA BASICA;101;EDUCACION BASICA INTEGRADA;2022;12C;EDUCACION BASICA INTEGRADA;3;VESPERTINO;;PABLO ZUFRIATEGY Y AGRACIADA;S/N;2309 0041 - 2300 0034;;https://gestioneducativa.utu.edu.uy/plan-de-educacion-basica-integrada/;;;571940;6141825;
;1301211;;;MONTEVIDEO;MONTEVIDEO;PRADO NUEVA SAVONA;10211;ESCUELA TECNICA PASO MOLINO;;;0;EDUCACION MEDIA BASICA;101;EDUCACION BASICA INTEGRADA;2022;12C;EDUCACION BASICA INTEGRADA;3;VESPERTINO;;PABLO ZUFRIATEGY Y AGRACIADA;S/N;2309 0041 - 2300 0034;;https://gestioneducativa.utu.edu.uy/plan-de-educacion-basica-integrada/;;;571940;6141825;
;1301211;;;MONTEVIDEO;MONTEVIDEO;PRADO NUEVA SAVONA;10211;ESCUELA TECNICA PASO MOLINO;;;0;EDUCACION MEDIA BASICA;101;EDUCACION BASICA INTEGRADA;2022;12C;EDUCACION BASICA INTEGRADA;3;VESPERTINO;;PABLO ZUFRIATEGY Y AGRACIADA;S/N;2309 0041 - 2300 0034;;https://gestioneducativa.utu.edu.uy/plan-de-educacion-basica-integrada/;;;571940;6141825;
;1301211;;;MONTEVIDEO;MONTEVIDEO;PRADO NUEVA SAVONA;10211;ESCUELA TECNICA PASO MOLINO;;;0;EDUCACION MEDIA BASICA;101;EDUCACION BASICA INTEGRADA;2022;12C;EDUCACION BASICA INTEGRADA;5;NOCTURNO;;PABLO ZUFRIATEGY Y AGRACIADA;S/N;2309 0041 - 2300 0034;;https://gestioneducativa.utu.edu.uy/plan-de-educacion-basica-integrada/;;;571940;6141825;
;1301211;;;MONTEVIDEO;MONTEVIDEO;PRADO NUEVA SAVONA;10211;ESCUELA TECNICA PASO MOLINO;;;0;EDUCACION MEDIA BASICA;101;EDUCACION BASICA INTEGRADA;2022;12C;EDUCACION BASICA INTEGRADA;5;NOCTURNO;;PABLO ZUFRIATEGY Y AGRACIADA;S/N;2309 0041 - 2300 0034;;https://gestioneducativa.utu.edu.uy/plan-de-educacion-basica-integrada/;;;571940;6141825;
;1301211;;;MONTEVIDEO;MONTEVIDEO;PRADO NUEVA SAVONA;10211;ESCUELA TECNICA PASO MOLINO;;;0;EDUCACION MEDIA BASICA;101;EDUCACION BASICA INTEGRADA;2022;12C;EDUCACION BASICA INTEGRADA;1;MATUTINO;;PABLO ZUFRIATEGY Y AGRACIADA;S/N;2309 0041 - 2300 0034;;https://gestioneducativa.utu.edu.uy/plan-de-educacion-basica-integrada/;;;571940;6141825;
;1301211;;;MONTEVIDEO;MONTEVIDEO;PRADO NUEVA SAVONA;10211;ESCUELA TECNICA PASO MOLINO;;;0;EDUCACION MEDIA BASICA;101;EDUCACION BASICA INTEGRADA;2022;12C;EDUCACION BASICA INTEGRADA;5;NOCTURNO;;PABLO ZUFRIATEGY Y AGRACIADA;S/N;2309 0041 - 2300 0034;;https://gestioneducativa.utu.edu.uy/plan-de-educacion-basica-integrada/;;;571940;6141825;
;1301211;;;MONTEVIDEO;MONTEVIDEO;PRADO NUEVA SAVONA;10211;ESCUELA TECNICA PASO MOLINO;;;0;EDUCACION MEDIA BASICA;101;EDUCACION BASICA INTEGRADA;2022;12C;EDUCACION BASICA INTEGRADA;5;NOCTURNO;;PABLO ZUFRIATEGY Y AGRACIADA;S/N;2309 0041 - 2300 0034;;https://gestioneducativa.utu.edu.uy/plan-de-educacion-basica-integrada/;;;571940;6141825;
;1301211;;;MONTEVIDEO;MONTEVIDEO;PRADO NUEVA SAVONA;10211;ESCUELA TECNICA PASO MOLINO;;;0;EDUCACION MEDIA BASICA;101;EDUCACION BASICA INTEGRADA;2022;12C;EDUCACION BASICA INTEGRADA;5;NOCTURNO;;PABLO ZUFRIATEGY Y AGRACIADA;S/N;2309 0041 - 2300 0034;;https://gestioneducativa.utu.edu.uy/plan-de-educacion-basica-integrada/;;;571940;6141825;
;1301211;;;MONTEVIDEO;MONTEVIDEO;PRADO NUEVA SAVONA;10211;ESCUELA TECNICA PASO MOLINO;;;0;EDUCACION MEDIA BASICA;101;EDUCACION BASICA INTEGRADA;2022;12C;EDUCACION BASICA INTEGRADA;1;MATUTINO;;PABLO ZUFRIATEGY Y AGRACIADA;S/N;2309 0041 - 2300 0034;;https://gestioneducativa.utu.edu.uy/plan-de-educacion-basica-integrada/;;;571940;6141825;
;1301211;;;MONTEVIDEO;MONTEVIDEO;PRADO NUEVA SAVONA;10211;ESCUELA TECNICA PASO MOLINO;;;0;EDUCACION MEDIA BASICA;101;EDUCACION BASICA INTEGRADA;2022;12C;EDUCACION BASICA INTEGRADA;5;NOCTURNO;;PABLO ZUFRIATEGY Y AGRACIADA;S/N;2309 0041 - 2300 0034;;https://gestioneducativa.utu.edu.uy/plan-de-educacion-basica-integrada/;;;571940;6141825;
;1301211;;;MONTEVIDEO;MONTEVIDEO;PRADO NUEVA SAVONA;10211;ESCUELA TECNICA PASO MOLINO;;;0;EDUCACION MEDIA BASICA;101;EDUCACION BASICA INTEGRADA;2022;12C;EDUCACION BASICA INTEGRADA;1;MATUTINO;;PABLO ZUFRIATEGY Y AGRACIADA;S/N;2309 0041 - 2300 0034;;https://gestioneducativa.utu.edu.uy/plan-de-educacion-basica-integrada/;;;571940;6141825;
;1301211;;;MONTEVIDEO;MONTEVIDEO;PRADO NUEVA SAVONA;10211;ESCUELA TECNICA PASO MOLINO;;;0;EDUCACION MEDIA BASICA;101;EDUCACION BASICA INTEGRADA;2022;12C;EDUCACION BASICA INTEGRADA;5;NOCTURNO;;PABLO ZUFRIATEGY Y AGRACIADA;S/N;2309 0041 - 2300 0034;;https://gestioneducativa.utu.edu.uy/plan-de-educacion-basica-integrada/;;;571940;6141825;
;1301221;;;MONTEVIDEO;MONTEVIDEO;COLON CENTRO Y NOROESTE;10221;ESCUELA TECNICA COLON;10197;BARRIO CONCILIACION - SOCAT CONVIVIR - ICPT;0;EDUCACION MEDIA BASICA;005;FORMACIÓN PROFESIONAL BÁSICA (FP);2021;11B;ALIMENTACION;3;VESPERTINO;;CNO. COLMAN;5274;2320 9511 - 2320 5789;;https://planeamientoeducativo.utu.edu.uy/programas-fpb;;;570822;6149253;
;1301221;;;MONTEVIDEO;MONTEVIDEO;COLON CENTRO Y NOROESTE;10221;ESCUELA TECNICA COLON;10197;BARRIO CONCILIACION - SOCAT CONVIVIR - ICPT;0;EDUCACION MEDIA BASICA;005;FORMACIÓN PROFESIONAL BÁSICA (FP);2021;11B;ALIMENTACION;1;MATUTINO;;CNO. COLMAN;5274;2320 9511 - 2320 5789;;https://planeamientoeducativo.utu.edu.uy/programas-fpb;;;570822;6149253;
;1301221;;;MONTEVIDEO;MONTEVIDEO;COLON CENTRO Y NOROESTE;10221;ESCUELA TECNICA COLON;10197;BARRIO CONCILIACION - SOCAT CONVIVIR - ICPT;0;EDUCACION MEDIA BASICA;005;FORMACIÓN PROFESIONAL BÁSICA (FP);2021;11B;ALIMENTACION;3;VESPERTINO;;CNO. COLMAN;5274;2320 9511 - 2320 5789;;https://planeamientoeducativo.utu.edu.uy/programas-fpb;;;570822;6149253;
;1301221;;;MONTEVIDEO;MONTEVIDEO;COLON CENTRO Y NOROESTE;10221;ESCUELA TECNICA COLON;10197;BARRIO CONCILIACION - SOCAT CONVIVIR - ICPT;0;EDUCACION MEDIA BASICA;005;FORMACIÓN PROFESIONAL BÁSICA (FP);2021;11B;ALIMENTACION;1;MATUTINO;;CNO. COLMAN;5274;2320 9511 - 2320 5789;;https://planeamientoeducativo.utu.edu.uy/programas-fpb;;;570822;6149253;
;1301221;;;MONTEVIDEO;MONTEVIDEO;COLON CENTRO Y NOROESTE;10221;ESCUELA TECNICA COLON;10197;BARRIO CONCILIACION - SOCAT CONVIVIR - ICPT;0;EDUCACION MEDIA BASICA;005;FORMACIÓN PROFESIONAL BÁSICA (FP);2021;11B;ALIMENTACION;1;MATUTINO;;CNO. COLMAN;5274;2320 9511 - 2320 5789;;https://planeamientoeducativo.utu.edu.uy/programas-fpb;;;570822;6149253;
;1301221;;;MONTEVIDEO;MONTEVIDEO;COLON CENTRO Y NOROESTE;10221;ESCUELA TECNICA COLON;10197;BARRIO CONCILIACION - SOCAT CONVIVIR - ICPT;0;EDUCACION MEDIA BASICA;005;FORMACIÓN PROFESIONAL BÁSICA (FP);2021;11B;ALIMENTACION;3;VESPERTINO;;CNO. COLMAN;5274;2320 9511 - 2320 5789;;https://planeamientoeducativo.utu.edu.uy/programas-fpb;;;570822;6149253;
;1301221;;;MONTEVIDEO;MONTEVIDEO;COLON CENTRO Y NOROESTE;10221;ESCUELA TECNICA COLON;10197;BARRIO CONCILIACION - SOCAT CONVIVIR - ICPT;0;EDUCACION MEDIA BASICA;005;FORMACIÓN PROFESIONAL BÁSICA (FP);2021;11B;ALIMENTACION;3;VESPERTINO;;CNO. COLMAN;5274;2320 9511 - 2320 5789;;https://planeamientoeducativo.utu.edu.uy/programas-fpb;;;570822;6149253;
;1301221;;;MONTEVIDEO;MONTEVIDEO;COLON CENTRO Y NOROESTE;10221;ESCUELA TECNICA COLON;10197;BARRIO CONCILIACION - SOCAT CONVIVIR - ICPT;0;EDUCACION MEDIA BASICA;005;FORMACIÓN PROFESIONAL BÁSICA (FP);2021;11B;ALIMENTACION;4;VESPERTINO - NOCTURNO;;CNO. COLMAN;5274;2320 9511 - 2320 5789;;https://planeamientoeducativo.utu.edu.uy/programas-fpb;;;570822;6149253;
;1301221;;;MONTEVIDEO;MONTEVIDEO;COLON CENTRO Y NOROESTE;10221;ESCUELA TECNICA COLON;10197;BARRIO CONCILIACION - SOCAT CONVIVIR - ICPT;0;EDUCACION MEDIA BASICA;005;FORMACIÓN PROFESIONAL BÁSICA (FP);2021;11B;ALIMENTACION;1;MATUTINO;;CNO. COLMAN;5274;2320 9511 - 2320 5789;;https://planeamientoeducativo.utu.edu.uy/programas-fpb;;;570822;6149253;
;1301221;;;MONTEVIDEO;MONTEVIDEO;COLON CENTRO Y NOROESTE;10221;ESCUELA TECNICA COLON;10197;BARRIO CONCILIACION - SOCAT CONVIVIR - ICPT;0;EDUCACION MEDIA BASICA;005;FORMACIÓN PROFESIONAL BÁSICA (FP);2021;11B;ALIMENTACION;3;VESPERTINO;;CNO. COLMAN;5274;2320 9511 - 2320 5789;;https://planeamientoeducativo.utu.edu.uy/programas-fpb;;;570822;6149253;
;1301221;;;MONTEVIDEO;MONTEVIDEO;COLON CENTRO Y NOROESTE;10221;ESCUELA TECNICA COLON;10197;BARRIO CONCILIACION - SOCAT CONVIVIR - ICPT;0;EDUCACION MEDIA BASICA;005;FORMACIÓN PROFESIONAL BÁSICA (FP);2021;11B;ALIMENTACION;3;VESPERTINO;;CNO. COLMAN;5274;2320 9511 - 2320 5789;;https://planeamientoeducativo.utu.edu.uy/programas-fpb;;;570822;6149253;
;1301221;;;MONTEVIDEO;MONTEVIDEO;COLON CENTRO Y NOROESTE;10221;ESCUELA TECNICA COLON;10197;BARRIO CONCILIACION - SOCAT CONVIVIR - ICPT;0;EDUCACION MEDIA BASICA;005;FORMACIÓN PROFESIONAL BÁSICA (FP);2021;11B;ALIMENTACION;1;MATUTINO;;CNO. COLMAN;5274;2320 9511 - 2320 5789;;https://planeamientoeducativo.utu.edu.uy/programas-fpb;;;570822;6149253;
;1301221;;;MONTEVIDEO;MONTEVIDEO;COLON CENTRO Y NOROESTE;10221;ESCUELA TECNICA COLON;10197;BARRIO CONCILIACION - SOCAT CONVIVIR - ICPT;0;EDUCACION MEDIA BASICA;005;FORMACIÓN PROFESIONAL BÁSICA (FP);2021;11B;ALIMENTACION;5;NOCTURNO;;CNO. COLMAN;5274;2320 9511 - 2320 5789;;https://planeamientoeducativo.utu.edu.uy/programas-fpb;;;570822;6149253;
;1301221;;;MONTEVIDEO;MONTEVIDEO;COLON CENTRO Y NOROESTE;10221;ESCUELA TECNICA COLON;10197;BARRIO CONCILIACION - SOCAT CONVIVIR - ICPT;0;EDUCACION MEDIA BASICA;005;FORMACIÓN PROFESIONAL BÁSICA (FP);2021;11B;ALIMENTACION;3;VESPERTINO;;CNO. COLMAN;5274;2320 9511 - 2320 5789;;https://planeamientoeducativo.utu.edu.uy/programas-fpb;;;570822;6149253;
;1301221;;;MONTEVIDEO;MONTEVIDEO;COLON CENTRO Y NOROESTE;10221;ESCUELA TECNICA COLON;10197;BARRIO CONCILIACION - SOCAT CONVIVIR - ICPT;0;EDUCACION MEDIA BASICA;005;FORMACIÓN PROFESIONAL BÁSICA (FP);2021;11B;ALIMENTACION;5;NOCTURNO;;CNO. COLMAN;5274;2320 9511 - 2320 5789;;https://planeamientoeducativo.utu.edu.uy/programas-fpb;;;570822;6149253;
;1301221;;;MONTEVIDEO;MONTEVIDEO;COLON CENTRO Y NOROESTE;10221;ESCUELA TECNICA COLON;10197;BARRIO CONCILIACION - SOCAT CONVIVIR - ICPT;0;EDUCACION MEDIA BASICA;005;FORMACIÓN PROFESIONAL BÁSICA (FP);2021;11B;ALIMENTACION;5;NOCTURNO;;CNO. COLMAN;5274;2320 9511 - 2320 5789;;https://planeamientoeducativo.utu.edu.uy/programas-fpb;;;570822;6149253;
;1301221;;;MONTEVIDEO;MONTEVIDEO;COLON CENTRO Y NOROESTE;10221;ESCUELA TECNICA COLON;10197;BARRIO CONCILIACION - SOCAT CONVIVIR - ICPT;0;EDUCACION MEDIA BASICA;005;FORMACIÓN PROFESIONAL BÁSICA (FP);2021;11B;ALIMENTACION;5;NOCTURNO;;CNO. COLMAN;5274;2320 9511 - 2320 5789;;https://planeamientoeducativo.utu.edu.uy/programas-fpb;;;570822;6149253;
;1301221;;;MONTEVIDEO;MONTEVIDEO;COLON CENTRO Y NOROESTE;10221;ESCUELA TECNICA COLON;10197;BARRIO CONCILIACION - SOCAT CONVIVIR - ICPT;0;EDUCACION MEDIA BASICA;005;FORMACIÓN PROFESIONAL BÁSICA (FP);2021;11B;ALIMENTACION;1;MATUTINO;;CNO. COLMAN;5274;2320 9511 - 2320 5789;;https://planeamientoeducativo.utu.edu.uy/programas-fpb;;;570822;6149253;
;1301221;;;MONTEVIDEO;MONTEVIDEO;COLON CENTRO Y NOROESTE;10221;ESCUELA TECNICA COLON;10197;BARRIO CONCILIACION - SOCAT CONVIVIR - ICPT;0;EDUCACION MEDIA BASICA;005;FORMACIÓN PROFESIONAL BÁSICA (FP);2021;11B;ALIMENTACION;1;MATUTINO;;CNO. COLMAN;5274;2320 9511 - 2320 5789;;https://planeamientoeducativo.utu.edu.uy/programas-fpb;;;570822;6149253;
;1301221;;;MONTEVIDEO;MONTEVIDEO;COLON CENTRO Y NOROESTE;10221;ESCUELA TECNICA COLON;10197;BARRIO CONCILIACION - SOCAT CONVIVIR - ICPT;0;EDUCACION MEDIA BASICA;005;FORMACIÓN PROFESIONAL BÁSICA (FP);2021;11B;ALIMENTACION;1;MATUTINO;;CNO. COLMAN;5274;2320 9511 - 2320 5789;;https://planeamientoeducativo.utu.edu.uy/programas-fpb;;;570822;6149253;
;1301221;;;MONTEVIDEO;MONTEVIDEO;COLON CENTRO Y NOROESTE;10221;ESCUELA TECNICA COLON;10197;BARRIO CONCILIACION - SOCAT CONVIVIR - ICPT;0;EDUCACION MEDIA BASICA;005;FORMACIÓN PROFESIONAL BÁSICA (FP);2021;11B;ALIMENTACION;1;MATUTINO;;CNO. COLMAN;5274;2320 9511 - 2320 5789;;https://planeamientoeducativo.utu.edu.uy/programas-fpb;;;570822;6149253;
;1301221;;;MONTEVIDEO;MONTEVIDEO;COLON CENTRO Y NOROESTE;10221;ESCUELA TECNICA COLON;10197;BARRIO CONCILIACION - SOCAT CONVIVIR - ICPT;0;EDUCACION MEDIA BASICA;005;FORMACIÓN PROFESIONAL BÁSICA (FP);2021;11B;ALIMENTACION;1;MATUTINO;;CNO. COLMAN;5274;2320 9511 - 2320 5789;;https://planeamientoeducativo.utu.edu.uy/programas-fpb;;;570822;6149253;
;1301221;;;MONTEVIDEO;MONTEVIDEO;COLON CENTRO Y NOROESTE;10221;ESCUELA TECNICA COLON;10197;BARRIO CONCILIACION - SOCAT CONVIVIR - ICPT;0;EDUCACION MEDIA BASICA;005;FORMACIÓN PROFESIONAL BÁSICA (FP);2021;11B;ALIMENTACION;3;VESPERTINO;;CNO. COLMAN;5274;2320 9511 - 2320 5789;;https://planeamientoeducativo.utu.edu.uy/programas-fpb;;;570822;6149253;
;1301221;;;MONTEVIDEO;MONTEVIDEO;COLON CENTRO Y NOROESTE;10221;ESCUELA TECNICA COLON;10197;BARRIO CONCILIACION - SOCAT CONVIVIR - ICPT;0;EDUCACION MEDIA BASICA;005;FORMACIÓN PROFESIONAL BÁSICA (FP);2021;11B;ALIMENTACION;3;VESPERTINO;;CNO. COLMAN;5274;2320 9511 - 2320 5789;;https://planeamientoeducativo.utu.edu.uy/programas-fpb;;;570822;6149253;
;1301221;;;MONTEVIDEO;MONTEVIDEO;COLON CENTRO Y NOROESTE;10221;ESCUELA TECNICA COLON;10197;BARRIO CONCILIACION - SOCAT CONVIVIR - ICPT;0;EDUCACION MEDIA BASICA;005;FORMACIÓN PROFESIONAL BÁSICA (FP);2021;11B;ALIMENTACION;3;VESPERTINO;;CNO. COLMAN;5274;2320 9511 - 2320 5789;;https://planeamientoeducativo.utu.edu.uy/programas-fpb;;;570822;6149253;
;1301221;;;MONTEVIDEO;MONTEVIDEO;COLON CENTRO Y NOROESTE;10221;ESCUELA TECNICA COLON;10197;BARRIO CONCILIACION - SOCAT CONVIVIR - ICPT;0;EDUCACION MEDIA BASICA;005;FORMACIÓN PROFESIONAL BÁSICA (FP);2021;11B;ALIMENTACION;3;VESPERTINO;;CNO. COLMAN;5274;2320 9511 - 2320 5789;;https://planeamientoeducativo.utu.edu.uy/programas-fpb;;;570822;6149253;
;1301221;;;MONTEVIDEO;MONTEVIDEO;COLON CENTRO Y NOROESTE;10221;ESCUELA TECNICA COLON;10197;BARRIO CONCILIACION - SOCAT CONVIVIR - ICPT;0;EDUCACION MEDIA BASICA;005;FORMACIÓN PROFESIONAL BÁSICA (FP);2021;11B;ALIMENTACION;1;MATUTINO;;CNO. COLMAN;5274;2320 9511 - 2320 5789;;https://planeamientoeducativo.utu.edu.uy/programas-fpb;;;570822;6149253;
;1301221;;;MONTEVIDEO;MONTEVIDEO;COLON CENTRO Y NOROESTE;10221;ESCUELA TECNICA COLON;10197;BARRIO CONCILIACION - SOCAT CONVIVIR - ICPT;0;EDUCACION MEDIA BASICA;005;FORMACIÓN PROFESIONAL BÁSICA (FP);2021;11B;ALIMENTACION;1;MATUTINO;;CNO. COLMAN;5274;2320 9511 - 2320 5789;;https://planeamientoeducativo.utu.edu.uy/programas-fpb;;;570822;6149253;
;1301221;;;MONTEVIDEO;MONTEVIDEO;COLON CENTRO Y NOROESTE;10221;ESCUELA TECNICA COLON;10197;BARRIO CONCILIACION - SOCAT CONVIVIR - ICPT;0;EDUCACION MEDIA BASICA;005;FORMACIÓN PROFESIONAL BÁSICA (FP);2021;11B;ALIMENTACION;1;MATUTINO;;CNO. COLMAN;5274;2320 9511 - 2320 5789;;https://planeamientoeducativo.utu.edu.uy/programas-fpb;;;570822;6149253;
;1301221;;;MONTEVIDEO;MONTEVIDEO;COLON CENTRO Y NOROESTE;10221;ESCUELA TECNICA COLON;10197;BARRIO CONCILIACION - SOCAT CONVIVIR - ICPT;0;EDUCACION MEDIA BASICA;005;FORMACIÓN PROFESIONAL BÁSICA (FP);2021;11B;ALIMENTACION;1;MATUTINO;;CNO. COLMAN;5274;2320 9511 - 2320 5789;;https://planeamientoeducativo.utu.edu.uy/programas-fpb;;;570822;6149253;
;1301221;;;MONTEVIDEO;MONTEVIDEO;COLON CENTRO Y NOROESTE;10221;ESCUELA TECNICA COLON;10197;BARRIO CONCILIACION - SOCAT CONVIVIR - ICPT;0;EDUCACION MEDIA BASICA;005;FORMACIÓN PROFESIONAL BÁSICA (FP);2021;11B;ALIMENTACION;1;MATUTINO;;CNO. COLMAN;5274;2320 9511 - 2320 5789;;https://planeamientoeducativo.utu.edu.uy/programas-fpb;;;570822;6149253;
;1301221;;;MONTEVIDEO;MONTEVIDEO;COLON CENTRO Y NOROESTE;10221;ESCUELA TECNICA COLON;10197;BARRIO CONCILIACION - SOCAT CONVIVIR - ICPT;0;EDUCACION MEDIA BASICA;005;FORMACIÓN PROFESIONAL BÁSICA (FP);2021;11B;ALIMENTACION;3;VESPERTINO;;CNO. COLMAN;5274;2320 9511 - 2320 5789;;https://planeamientoeducativo.utu.edu.uy/programas-fpb;;;570822;6149253;
;1301221;;;MONTEVIDEO;MONTEVIDEO;COLON CENTRO Y NOROESTE;10221;ESCUELA TECNICA COLON;10197;BARRIO CONCILIACION - SOCAT CONVIVIR - ICPT;0;EDUCACION MEDIA BASICA;005;FORMACIÓN PROFESIONAL BÁSICA (FP);2021;11B;ALIMENTACION;3;VESPERTINO;;CNO. COLMAN;5274;2320 9511 - 2320 5789;;https://planeamientoeducativo.utu.edu.uy/programas-fpb;;;570822;6149253;
;1301221;;;MONTEVIDEO;MONTEVIDEO;COLON CENTRO Y NOROESTE;10221;ESCUELA TECNICA COLON;10197;BARRIO CONCILIACION - SOCAT CONVIVIR - ICPT;0;EDUCACION MEDIA BASICA;005;FORMACIÓN PROFESIONAL BÁSICA (FP);2021;11B;ALIMENTACION;3;VESPERTINO;;CNO. COLMAN;5274;2320 9511 - 2320 5789;;https://planeamientoeducativo.utu.edu.uy/programas-fpb;;;570822;6149253;
;1301221;;;MONTEVIDEO;MONTEVIDEO;COLON CENTRO Y NOROESTE;10221;ESCUELA TECNICA COLON;10197;BARRIO CONCILIACION - SOCAT CONVIVIR - ICPT;0;EDUCACION MEDIA BASICA;005;FORMACIÓN PROFESIONAL BÁSICA (FP);2021;11B;ALIMENTACION;1;MATUTINO;;CNO. COLMAN;5274;2320 9511 - 2320 5789;;https://planeamientoeducativo.utu.edu.uy/programas-fpb;;;570822;6149253;
;1301221;;;MONTEVIDEO;MONTEVIDEO;COLON CENTRO Y NOROESTE;10221;ESCUELA TECNICA COLON;10197;BARRIO CONCILIACION - SOCAT CONVIVIR - ICPT;0;EDUCACION MEDIA BASICA;005;FORMACIÓN PROFESIONAL BÁSICA (FP);2021;11B;ALIMENTACION;1;MATUTINO;;CNO. COLMAN;5274;2320 9511 - 2320 5789;;https://planeamientoeducativo.utu.edu.uy/programas-fpb;;;570822;6149253;
;1301221;;;MONTEVIDEO;MONTEVIDEO;COLON CENTRO Y NOROESTE;10221;ESCUELA TECNICA COLON;10197;BARRIO CONCILIACION - SOCAT CONVIVIR - ICPT;0;EDUCACION MEDIA BASICA;005;FORMACIÓN PROFESIONAL BÁSICA (FP);2021;11B;ALIMENTACION;1;MATUTINO;;CNO. COLMAN;5274;2320 9511 - 2320 5789;;https://planeamientoeducativo.utu.edu.uy/programas-fpb;;;570822;6149253;
;1301221;;;MONTEVIDEO;MONTEVIDEO;COLON CENTRO Y NOROESTE;10221;ESCUELA TECNICA COLON;10197;BARRIO CONCILIACION - SOCAT CONVIVIR - ICPT;0;EDUCACION MEDIA BASICA;005;FORMACIÓN PROFESIONAL BÁSICA (FP);2021;11B;ALIMENTACION;3;VESPERTINO;;CNO. COLMAN;5274;2320 9511 - 2320 5789;;https://planeamientoeducativo.utu.edu.uy/programas-fpb;;;570822;6149253;
;1301221;;;MONTEVIDEO;MONTEVIDEO;COLON CENTRO Y NOROESTE;10221;ESCUELA TECNICA COLON;10197;BARRIO CONCILIACION - SOCAT CONVIVIR - ICPT;0;EDUCACION MEDIA BASICA;005;FORMACIÓN PROFESIONAL BÁSICA (FP);2021;11B;ALIMENTACION;3;VESPERTINO;;CNO. COLMAN;5274;2320 9511 - 2320 5789;;https://planeamientoeducativo.utu.edu.uy/programas-fpb;;;570822;6149253;
;1301221;;;MONTEVIDEO;MONTEVIDEO;COLON CENTRO Y NOROESTE;10221;ESCUELA TECNICA COLON;10197;BARRIO CONCILIACION - SOCAT CONVIVIR - ICPT;0;EDUCACION MEDIA BASICA;005;FORMACIÓN PROFESIONAL BÁSICA (FP);2021;11B;ALIMENTACION;3;VESPERTINO;;CNO. COLMAN;5274;2320 9511 - 2320 5789;;https://planeamientoeducativo.utu.edu.uy/programas-fpb;;;570822;6149253;
;1301221;;;MONTEVIDEO;MONTEVIDEO;COLON CENTRO Y NOROESTE;10221;ESCUELA TECNICA COLON;10197;BARRIO CONCILIACION - SOCAT CONVIVIR - ICPT;0;EDUCACION MEDIA BASICA;005;FORMACIÓN PROFESIONAL BÁSICA (FP);2021;11B;ALIMENTACION;5;NOCTURNO;;CNO. COLMAN;5274;2320 9511 - 2320 5789;;https://planeamientoeducativo.utu.edu.uy/programas-fpb;;;570822;6149253;
;1301221;;;MONTEVIDEO;MONTEVIDEO;COLON CENTRO Y NOROESTE;10221;ESCUELA TECNICA COLON;10197;BARRIO CONCILIACION - SOCAT CONVIVIR - ICPT;0;EDUCACION MEDIA BASICA;005;FORMACIÓN PROFESIONAL BÁSICA (FP);2021;11B;ALIMENTACION;5;NOCTURNO;;CNO. COLMAN;5274;2320 9511 - 2320 5789;;https://planeamientoeducativo.utu.edu.uy/programas-fpb;;;570822;6149253;
;1301221;;;MONTEVIDEO;MONTEVIDEO;COLON CENTRO Y NOROESTE;10221;ESCUELA TECNICA COLON;10197;BARRIO CONCILIACION - SOCAT CONVIVIR - ICPT;0;EDUCACION MEDIA BASICA;005;FORMACIÓN PROFESIONAL BÁSICA (FP);2021;11B;ALIMENTACION;5;NOCTURNO;;CNO. COLMAN;5274;2320 9511 - 2320 5789;;https://planeamientoeducativo.utu.edu.uy/programas-fpb;;;570822;6149253;
;1301221;;;MONTEVIDEO;MONTEVIDEO;COLON CENTRO Y NOROESTE;10221;ESCUELA TECNICA COLON;10197;BARRIO CONCILIACION - SOCAT CONVIVIR - ICPT;0;EDUCACION MEDIA BASICA;005;FORMACIÓN PROFESIONAL BÁSICA (FP);2021;11B;ALIMENTACION;3;VESPERTINO;;CNO. COLMAN;5274;2320 9511 - 2320 5789;;https://planeamientoeducativo.utu.edu.uy/programas-fpb;;;570822;6149253;
;1301221;;;MONTEVIDEO;MONTEVIDEO;COLON CENTRO Y NOROESTE;10221;ESCUELA TECNICA COLON;10197;BARRIO CONCILIACION - SOCAT CONVIVIR - ICPT;0;EDUCACION MEDIA BASICA;005;FORMACIÓN PROFESIONAL BÁSICA (FP);2021;11B;ALIMENTACION;5;NOCTURNO;;CNO. COLMAN;5274;2320 9511 - 2320 5789;;https://planeamientoeducativo.utu.edu.uy/programas-fpb;;;570822;6149253;
